train.py:144: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
2021-08-09 06:52:50,651 - INFO - 负样本 精度 0.9800985221674877 召回率 0.9948
2021-08-09 06:52:51,190 - INFO - saved model!
2021-08-09 06:52:57,207 - INFO - train epoch 1/6 batch 70/140 loss 0.005854849237948656
2021-08-09 06:53:02,859 - INFO - train epoch 1/6 batch 80/140 loss 0.00644087977707386
2021-08-09 06:53:02,860 - INFO - eval!
2021-08-09 06:53:05,914 - INFO - eval loss: 0.03622630070894957
2021-08-09 06:53:05,914 - INFO - eval accu: 0.9797
2021-08-09 06:53:05,914 - INFO - confuse_matrix:
2021-08-09 06:53:05,915 - INFO - 正样本4809.0 |191.0 |
2021-08-09 06:53:05,915 - INFO - 负样本12.0 |4988.0 |
2021-08-09 06:53:05,915 - INFO - 正样本 精度 0.9975108898568762 召回率 0.9618
2021-08-09 06:53:05,915 - INFO - 负样本 精度 0.9631202934929524 召回率 0.9976
2021-08-09 06:53:06,454 - INFO - saved model!
2021-08-09 06:53:12,437 - INFO - train epoch 1/6 batch 90/140 loss 0.003575497306883335
2021-08-09 06:53:18,088 - INFO - train epoch 1/6 batch 100/140 loss 0.004109139088541269
2021-08-09 06:53:18,090 - INFO - eval!
2021-08-09 06:53:21,136 - INFO - eval loss: 0.03550512827932835
2021-08-09 06:53:21,137 - INFO - eval accu: 0.9802
2021-08-09 06:53:21,137 - INFO - confuse_matrix:
2021-08-09 06:53:21,137 - INFO - 正样本4814.0 |186.0 |
2021-08-09 06:53:21,137 - INFO - 负样本12.0 |4988.0 |
2021-08-09 06:53:21,137 - INFO - 正样本 精度 0.997513468711148 召回率 0.9628
2021-08-09 06:53:21,137 - INFO - 负样本 精度 0.9640510243525319 召回率 0.9976
2021-08-09 06:53:21,679 - INFO - saved model!
2021-08-09 06:53:27,616 - INFO - train epoch 1/6 batch 110/140 loss 0.008322091773152351
2021-08-09 06:53:33,273 - INFO - train epoch 1/6 batch 120/140 loss 0.003844786901026964
2021-08-09 06:53:33,274 - INFO - eval!
2021-08-09 06:53:36,575 - INFO - eval loss: 0.02722379919141531
2021-08-09 06:53:36,576 - INFO - eval accu: 0.9846
2021-08-09 06:53:36,576 - INFO - confuse_matrix:
2021-08-09 06:53:36,576 - INFO - 正样本4865.0 |135.0 |
2021-08-09 06:53:36,576 - INFO - 负样本19.0 |4981.0 |
2021-08-09 06:53:36,576 - INFO - 正样本 精度 0.9961097461097461 召回率 0.973
2021-08-09 06:53:36,576 - INFO - 负样本 精度 0.9736121970289289 召回率 0.9962
2021-08-09 06:53:37,115 - INFO - saved model!
2021-08-09 06:53:42,777 - INFO - train epoch 1/6 batch 130/140 loss 0.004976318683475256
2021-08-09 06:53:54,295 - INFO - train epoch 2/6 batch 10/140 loss 0.0064337183721363544
2021-08-09 06:53:59,958 - INFO - train epoch 2/6 batch 20/140 loss 0.0012856075773015618
2021-08-09 06:53:59,960 - INFO - eval!
2021-08-09 06:54:03,008 - INFO - eval loss: 0.03212199620902538
2021-08-09 06:54:03,009 - INFO - eval accu: 0.9844
2021-08-09 06:54:03,009 - INFO - confuse_matrix:
2021-08-09 06:54:03,009 - INFO - 正样本4858.0 |142.0 |
2021-08-09 06:54:03,009 - INFO - 负样本14.0 |4986.0 |
2021-08-09 06:54:03,009 - INFO - 正样本 精度 0.9971264367816092 召回率 0.9716
2021-08-09 06:54:03,009 - INFO - 负样本 精度 0.9723088923556942 召回率 0.9972
2021-08-09 06:54:03,546 - INFO - saved model!
2021-08-09 06:54:09,814 - INFO - train epoch 2/6 batch 30/140 loss 0.002328084083274007
2021-08-09 06:54:15,578 - INFO - train epoch 2/6 batch 40/140 loss 0.0038695530965924263
2021-08-09 06:54:15,579 - INFO - eval!
